epoch,train_loss,test_loss
53,0.6579730839729309,0.6159693337976933
54,0.6658366889953613,0.6006305366754532
55,0.6583938775062561,0.6091782320290804
56,0.662600477695465,0.6467644721269608
57,0.6595044338703155,0.5882079508155584
58,0.6566625897884368,0.6273309169337153
59,0.6688737211227417,0.6296587288379669
60,0.6726747803688049,0.6403629276901484
61,0.6666668519973755,0.6374656204134226
62,0.669337185382843,0.6302907345816493
63,0.6664296035766601,0.6729267491027713
64,0.6788691596984864,0.6660172585397959
65,0.6706459167003631,0.6853998266160488
66,0.6835323646068573,0.621597545221448
67,0.6741125295162201,0.6090632891282439
68,0.6676382892131806,0.6718186251819134
69,0.6990708208084107,0.6208354672417045
70,0.6688733196258545,0.6437136949971318
71,0.6657413318157196,0.6803162973374128
72,0.6760248682498932,0.6309304805472493
73,0.674921565771103,0.6372766084969044
74,0.666957654953003,0.6202502036467195
75,0.6985661835670471,0.623531261458993
76,0.6699202063083649,0.623096770606935
77,0.6871994001865387,0.5995276337489486
78,0.686198219537735,0.6228203373029828
79,0.6846885313987732,0.5962357530370355
80,0.6699163599014282,0.5962691530585289
81,0.6633212776184082,0.5955452341586351
82,0.6653699576854706,0.6540192710235715
83,0.6881294221878052,0.6207780912518501
84,0.6711526000499726,0.6220389874652028
85,0.6673233063220978,0.6014577923342586
86,0.6679547536373138,0.6439196243882179
87,0.6725582799911499,0.6016595177352428
88,0.6644543106555939,0.6175580890849233
89,0.6661401751041413,0.6257818378508091
90,0.6596389467716217,0.6259796274825931
91,0.6554362409114838,0.6237258240580559
92,0.6733184196949005,0.6411933954805136
93,0.6635529010295868,0.6330241085961461
94,0.672144049167633,0.6365855420008302
95,0.675684109210968,0.62227245233953
96,0.6715416615009308,0.6155790286138654
97,0.6572346725463867,0.6322597451508045
98,0.6678577742576599,0.6542925965040922
99,0.6752957327365875,0.6076903035864234
100,0.657273722410202,0.6232130471616983
101,0.6742162027359009,0.6077267229557037
102,0.654072523355484,0.6592641798779368
103,0.6598002543449402,0.6150274686515331
104,0.6580567853450775,0.657393341884017
105,0.6775411260128021,0.6549559254199266
106,0.6726224601268769,0.6001002499833703
107,0.6555404191017151,0.5987635105848312
108,0.6648715736865998,0.641175976023078
109,0.663542109966278,0.6267612650990486
110,0.6707419631481171,0.6582548711448908
111,0.6724160232543945,0.6113292844966054
112,0.6725323355197906,0.6062600342556834
113,0.6694956533908843,0.6122744493186474
114,0.6999867162704467,0.6035019289702177
115,0.7021461741924286,0.6549335196614265
116,0.6777622365951538,0.6159703759476542
117,0.6662986564636231,0.6204450894147158
118,0.6611060137748719,0.6123272692784667
119,0.6637825307846069,0.6105629950761795
120,0.6901838593482971,0.6586233917623758
121,0.6802707800865173,0.6116793230175972
122,0.6685240747928619,0.6520142676308751
123,0.6740189762115478,0.611404244787991
124,0.6668337829113007,0.6162245348095894
125,0.6637357542514801,0.6311530480161309
126,0.6737402167320251,0.6304247183725238
127,0.6855468106269836,0.6251645823940635
128,0.6746085591316223,0.6284054899588227
129,0.6854880113601685,0.6680568857118487
130,0.6990759286880494,0.6221482418477535
131,0.6662328259944916,0.6148155350238085
132,0.6623348472118378,0.6374564385041595
133,0.6690680847167969,0.6423879088833928
134,0.6659000835418701,0.5935858180746436
135,0.6748708465099335,0.6150701539590955
136,0.6669473030567169,0.6621807822957635
137,0.6826066398620605,0.6816338486969471
138,0.6792386932373047,0.6277745924890041
139,0.6679589264392852,0.6624359795823693
140,0.6570105843544006,0.6150441821664572
141,0.674505267381668,0.647162270732224
142,0.673270126581192,0.6487000780180097
143,0.6647008912563324,0.6470044851303101
144,0.6736400957107544,0.6139751859009266
145,0.6647477622032165,0.6067517288029194
146,0.6633639674186707,0.5944493627175689
147,0.6521636166572571,0.6299702543765306
148,0.6595139775276184,0.6264222506433725
149,0.6592075555324555,0.6619112677872181
150,0.6496668386459351,0.5991290928795934
151,0.6593940591812134,0.6094436421990395
152,0.6812943420410156,0.6452163467183709
153,0.6827858991622925,0.6091449111700058
154,0.6705594429969788,0.6432400895282626
155,0.6684345531463624,0.6144269499927759
156,0.6563156304359437,0.6006543645635247
157,0.6633188667297363,0.6603879733011127
158,0.667369609117508,0.6928179413080215
159,0.6792032072544097,0.611846269108355
160,0.662983747959137,0.6069937916472554
161,0.6733345727920532,0.6623675897717476
162,0.67912322473526,0.6386328972876072
163,0.6722556326389313,0.6196777038276196
164,0.6841073780059814,0.6759435124695301
165,0.7023111681938171,0.6358808223158121
166,0.6769030017852783,0.5992347151041031
167,0.657848751783371,0.622199684381485
168,0.6717419831752777,0.6450670417398214
169,0.6711292510032654,0.612729568965733
170,0.662172703742981,0.6287390571087599
171,0.6755452325344086,0.6292625749483705
172,0.6705852797031403,0.5983261941000819
173,0.6574031493663788,0.621444558724761
174,0.6595103406906128,0.6214813496917486
175,0.6867317411899566,0.6013665674254298
176,0.6660573225021362,0.5956199718639255
177,0.6512243497371674,0.580794183537364
178,0.6896338121891021,0.6952088810503483
179,0.6900190415382386,0.6581370299682021
180,0.6721496133804321,0.6176998289301991
181,0.6901221385002136,0.6020547263324261
182,0.6644153275489807,0.6270077107474208
183,0.6525750775337219,0.6049954891204834
184,0.6629757990837097,0.6615962088108063
185,0.6667974956035614,0.6223073722794652
186,0.656105301618576,0.5888205086812377
187,0.6566821246147155,0.6104107992723584
188,0.665261156797409,0.5897756377235055
189,0.6703497412204742,0.6440831972286105
190,0.6683140506744385,0.6095934873446822
191,0.6720883083343506,0.6114714182913303
192,0.6659495823383331,0.5983076533302665
193,0.6603294460773468,0.6109271077439189
194,0.6606004426479339,0.6344238445162773
195,0.6870764713287354,0.6316749546676874
196,0.6990560941696167,0.6101809684187174
197,0.7464463016986846,0.7034119255840778
198,0.7599391441345215,0.7089389832690358
199,0.7668338758945465,0.6912128943949938
200,0.7110855131149292,0.6507802531123161
201,0.6847808499336243,0.6170360762625933
202,0.6692617342472077,0.6062147095799446
203,0.6565453128814698,0.6360137462615967
204,0.6772636878490448,0.6288399687036872
205,0.7160736629962922,0.6113553810864687
206,0.7189383499622345,0.700834484770894
207,0.7043611602783203,0.6296656811609864
208,0.6632760293483734,0.6107454746961594
209,0.6814890785217285,0.6275518164038658
210,0.6538267130851746,0.5955380136147141
211,0.7309043381214142,0.7084728861227632
212,0.7095069093704224,0.6513301292434335
213,0.6631883010864258,0.6430862098932266
214,0.6596383244991303,0.601010206155479
215,0.6717578966617584,0.6596055030822754
216,0.7012595806121826,0.6299658892676234
217,0.6885470414161682,0.6162827303633094
218,0.6770388832092286,0.5975374886766076
219,0.6679124720096589,0.6067064302042127
220,0.6790669682025909,0.7001258954405785
221,0.7752836518287659,0.8262214194983244
222,0.7911037931442261,0.753654308617115
223,0.7876394693851471,0.7306324681267142
224,0.7700127379894257,0.7183407405391335
225,0.7709165823459625,0.7460865378379822
226,0.7732232677936554,0.7164017967879772
227,0.7275204303264617,0.6686591049656272
228,0.7056684155464172,0.6429719170555472
229,0.7024902577400207,0.6623659664765
230,0.6879791872501373,0.6986909192055464
231,0.7093412806987762,0.639884171076119
232,0.685353643655777,0.6640067361295223
233,0.6792676565647126,0.6323152100667357
234,0.7384901740550995,0.816290620714426
235,0.775976179599762,0.6892032735049725
236,0.7077236061096192,0.647861453704536
237,0.7101800434589386,0.6223215395584702
238,0.6773060898780823,0.6498669255524874
239,0.6768951947689057,0.6565895853564143
240,0.6885370213985443,0.6260987892746925
241,0.6973924105167388,0.6431529317051172
242,0.7046969904899597,0.6510338839143515
243,0.6960541141033173,0.6723824990913272
244,0.6980975520610809,0.6782172685489058
245,0.6810325574874878,0.626241416670382
246,0.7076995613574981,0.631252022460103
247,0.7006166367530823,0.6580507596954703
248,0.6935107634067535,0.6275433963164687
249,0.7104293279647828,0.6766511639580131
250,0.7153743996620178,0.6605635955929756
251,0.6977014813423157,0.6263463404029608
252,0.7161403543949127,0.665099298581481
253,0.6848347985744476,0.6403748206794262
254,0.6902991917133331,0.6595834726467729
255,0.6806712567806243,0.6332648070529103
256,0.6744683465957642,0.628535863943398
257,0.6617107985019683,0.6255434062331915
258,0.6651259529590606,0.6433449368923903
259,0.683209769487381,0.641182592138648
260,0.7005234580039978,0.6770560685545206
261,0.7501195561885834,0.6762298448011279
262,0.6998811323642731,0.6356459325179458
263,0.6750225310325623,0.6286780536174774
264,0.7007323534488678,0.6439467873424292
265,0.7048325936794281,0.6345899179577827
266,0.7016945376396179,0.6466885861009359
267,0.7001980836391449,0.6462323954328895
268,0.6963609194755555,0.6270631980150938
269,0.6855630598068237,0.6439220272004604
270,0.6911537697315216,0.6332021430134773
271,0.6883588042259217,0.6174490274861455
272,0.6853707649707794,0.6397192478179932
273,0.6838871695995331,0.6623710067942739
274,0.6837077960968018,0.661157357506454
275,0.7074029035568238,0.6630962006747723
276,0.6914398214817047,0.6327897515147924
277,0.6826138963699341,0.6225737147033215
278,0.6718249299526214,0.6201725574210286
279,0.690233012676239,0.7615143675357103
280,0.7527749593257904,0.6439948994666338
281,0.6826086690425873,0.6355241592973471
282,0.6761318325996399,0.6359331551939249
283,0.6957627065181732,0.6662969226017594
284,0.6902084431648254,0.6675334200263023
285,0.7032526352405548,0.7889487948268652
286,0.7716977047920227,0.6976472483947873
287,0.7016867110729218,0.6239206306636333
288,0.6947639102935791,0.6567785758525133
289,0.7037637417316437,0.6352311102673411
290,0.68987646484375,0.6283113276585937
291,0.6881408386230469,0.6613491335883737
292,0.6836166775226593,0.6182455122470856
293,0.7040440797805786,0.6757267834618688
294,0.6900533065795899,0.6876181475818157
295,0.6956561715602875,0.6333074355497956
296,0.69397092294693,0.6254152907058597
297,0.6747087984085083,0.6391653176397085
298,0.6872720201015472,0.6277415519580245
299,0.6767603261470795,0.63675054628402
300,0.6778972234725952,0.6419279295951128
301,0.6713174564838409,0.6675783228129148
302,0.678541333436966,0.6740123378112912
303,0.6984544746875763,0.615684362128377
304,0.691053414106369,0.6640357933938503
305,0.7059235887527466,0.6723624002188444
306,0.6975618798732758,0.6222867984324694
307,0.6873125004768371,0.6466460144147277
308,0.6806982715129852,0.653167026117444
309,0.6775384402275085,0.6188939027488232
310,0.6886423275470733,0.6296822968870401
311,0.6759213047027588,0.6298882542178035
312,0.7202800960540772,0.7548642288893461
313,0.7065313010215759,0.6297827688977122
314,0.6913170113563537,0.6328669721260667
315,0.7384222872257232,0.7448525838553905
316,0.7786052074432374,0.7364713633432984
317,0.7041469573974609,0.6769545199349523
318,0.7076260735988616,0.6465934095904231
319,0.738294636964798,0.7665439322590828
320,0.7866995751857757,0.7656369674950838
321,0.7734352288246155,0.7344300141558051
322,0.7381304459571838,0.7139992248266935
323,0.7210693743228912,0.6535903420299292
324,0.7069549629688263,0.6455220654606819
325,0.6807400798797607,0.6311690071597695
326,0.6836197118759155,0.6267074709758162
327,0.676222350358963,0.6388347297906876
328,0.7065231926441192,0.6787150939926505
329,0.6882606470584869,0.6551780356094241
330,0.6839806315898895,0.6412045368924737
331,0.6900919797420502,0.6887858174741268
332,0.720517653465271,0.7205511666834354
333,0.7065527944564819,0.6306793335825205
334,0.7446072716712951,0.7544247973710299
335,0.7321207942962646,0.6327658463269472
336,0.6811317939758301,0.6294308919459581
337,0.6711181590557098,0.6192619120702147
338,0.6791601147651672,0.630638001486659
339,0.7131736087799072,0.6679153554141521
340,0.6768403358459473,0.6222271313890815
341,0.6924178698062897,0.6494431439787149
342,0.722887012720108,0.6990792909637094
343,0.7066785225868225,0.6239383034408092
344,0.7061549112796783,0.6410344047471881
345,0.7539335887432098,0.7605161443352699
346,0.7269055097103119,0.6362632913514972
347,0.7012982022762299,0.6280638258904219
348,0.688033371925354,0.6277174251154065
349,0.6847364022731781,0.6572890905663371
350,0.7018880832195282,0.7529322449117899
351,0.7000779223442077,0.6508388807997108
352,0.6882616860866546,0.6528570195659995
353,0.6792515766620636,0.6257639918476343
354,0.6898767466545105,0.6145008904859424
355,0.7947618443965911,0.9084926657378674
356,0.9201603121757508,0.850155882537365
357,0.8582473816871643,0.7968831844627857
358,0.8348336896896362,0.8245762139558792
359,0.8016119976043701,0.7342786444351077
360,0.7470500168800354,0.6807798314839602
361,0.7170145909786224,0.7097650887444615
362,0.792242621421814,0.7473018057644367
363,0.7925827624797821,0.7393258456140757
364,0.781287813425064,0.733494482934475
365,0.7801457726955414,0.7573901079595089
366,0.7840143027305603,0.7717138882726431
367,0.7839582276344299,0.7441744543612003
368,0.7664074940681458,0.7629913659766316
369,0.7823476793766022,0.744285486638546
370,0.7706877496242523,0.7357576722279191
371,0.76095689868927,0.7084870375692844
372,0.7181197159290313,0.6542247142642736
373,0.7123819644451141,0.6884100092574954
374,0.7519167273044586,0.757820394821465
375,0.7988317031860351,0.7742874845862389
376,0.7967211499214172,0.7559070326387882
377,0.7790851619243622,0.768598111346364
378,0.7737631595134735,0.7378479903563857
379,0.7714083569049835,0.7551087914034724
380,0.7809814157485961,0.7488782471045852
381,0.768150470495224,0.7346751885488629
382,0.7236950402259826,0.6399756269529462
383,0.7217454104423523,0.7339479513466358
384,0.7547237069606781,0.7370148301124573
385,0.7654866390228271,0.7390318335965276
386,0.74936248421669,0.6570441611111164
387,0.7658112559318543,0.7090390268713236
388,0.7337761533260345,0.692695040255785
389,0.7676724441051483,0.7700198665261269
390,0.7760388078689575,0.7101180702447891
391,0.7672627320289612,0.722541500814259
392,0.7639579811096191,0.7295950185507536
393,0.7610459170341491,0.6970742754638195
394,0.8023328421115875,0.7572510270401835
395,0.7508781924247742,0.6559957796707749
396,0.7343555188179016,0.664733593352139
397,0.7073317630290985,0.6486394992098212
398,0.6980640668869018,0.6634686924517155
399,0.7057576520442963,0.6680913083255291
400,0.749584680557251,0.6987267313525081
401,0.7407753126621246,0.7526029348373413
402,0.7533564200401306,0.6717559387907386
403,0.7084089970588684,0.6639904286712408
404,0.7593457612991333,0.7547612274065614
405,0.7221719517707824,0.6621686723083258
406,0.736772353887558,0.7093681301921606
407,0.7355395493507385,0.6638730671256781
408,0.7146412856578827,0.6821496654301882
409,0.7412583477497101,0.7051569446921349
410,0.7786056957244873,0.7341960277408361
411,0.7375862069129944,0.6892472309991717
412,0.7392524726390839,0.6737712528556585
413,0.6976633875370025,0.6943013928830624
414,0.7353287453651428,0.6943145599216223
415,0.7762121076583862,0.765579373575747
416,0.7812102308273315,0.7300279987975955
417,0.7602638654708862,0.7632510345429182
418,0.7829955766201019,0.7395203886553645
419,0.7502282400131226,0.6819744762033224
420,0.6973249940872193,0.6483033010736108
421,0.6853696899414062,0.652291358448565
422,0.691809000968933,0.6798705877736211
423,0.6976331763267517,0.6444174805656075
424,0.6908370723724365,0.6627297746017575
425,0.7287607045173645,0.6614115629345179
426,0.7534342517852783,0.7121434491127729
427,0.728644828081131,0.7078088577836752
428,0.7229308080673218,0.6814858363941312
429,0.6998233449459076,0.6715806545689702
430,0.7474380512237548,0.7459150617942214
431,0.7269666137695312,0.7195389308035374
432,0.7088870539665222,0.6728279124945402
433,0.7038640251159668,0.6525825886055827
434,0.6878582267761231,0.6771366558969021
435,0.7628329980373383,0.7870239112526178
436,0.7388890626430511,0.6721115978434682
437,0.7011469204425812,0.6358765503391623
438,0.6991698033809662,0.6735186604782939
439,0.7087124674320221,0.6716098207980394
440,0.7040602278709411,0.6730758473277092
441,0.7177751076221466,0.7263979334384203
442,0.7261139488220215,0.6674871612340212
443,0.7310808184146881,0.701173098757863
444,0.7241540093421936,0.6491841692477465
445,0.760876695394516,0.6815925072878599
446,0.7496761035919189,0.6986931096762419
447,0.7371179783344268,0.6938975565135479
448,0.737599112033844,0.6665106927976012
449,0.6939843440055847,0.6220210939645767
450,0.6809082028865814,0.6335109118372202
451,0.677462281703949,0.6457831906154752
452,0.6910299410820008,0.6697157779708505
453,0.6898470032215118,0.6207498209550977
454,0.710967066526413,0.7043491154909134
455,0.7859067070484161,0.8107551317662001
456,0.7923184547424317,0.7221122086048126
457,0.7412138295173645,0.6762382490560412
458,0.7273042430877685,0.6605561235919595
459,0.7052908763885498,0.6701714918017387
460,0.7210565030574798,0.6629340648651123
461,0.7469894998073577,0.756896086037159
462,0.7414019014835358,0.6498245429247618
463,0.71465403175354,0.6256660064682364
464,0.6988007943630219,0.6757363406941295
465,0.6927170968055725,0.6969437869265676
466,0.7287462241649628,0.6684118080884218
467,0.7137230582237244,0.6647309232503176
468,0.7870356221199035,0.751416458748281
469,0.7762804808616638,0.7552930638194084
470,0.7710619533061981,0.7537383995950222
471,0.7678408777713776,0.7211888507008553
472,0.7260204215049744,0.6308001056313515
473,0.6950453329086304,0.6548810582607985
474,0.7720191771984101,0.7586326850578189
475,0.7886413354873657,0.7531879488378763
476,0.777609591960907,0.7503412188962102
477,0.768528404712677,0.7440559174865484
478,0.7693076267242431,0.7460902351886034
479,0.7655512359142304,0.7310083378106356
480,0.8115946235656738,0.8564867209643126
481,0.8340486927032471,0.7333550695329905
482,0.7516056742668152,0.7195030683651567
483,0.7273635787963867,0.6676078923046589
484,0.713354462146759,0.645904635079205
485,0.7377747962474823,0.668692379258573
486,0.7159109270572662,0.6338822869583964
487,0.6938389461040497,0.6282893307507038
488,0.6906473224163056,0.6600081128999591
489,0.6914405355453491,0.6198577899485826
490,0.682373428106308,0.6437586499378085
491,0.7622514002323151,0.766543872654438
492,0.7971330935955048,0.7638678457587957
493,0.8115342531204224,0.7857431303709745
494,0.8287633666992188,0.7982129203155637
495,0.8091535215377808,0.7876216461881995
496,0.7967005724906921,0.7600308684632182
497,0.7685315845012665,0.752992520108819
498,0.7497278892993927,0.7290937453508377
499,0.7443840448856354,0.7132592722773552
500,0.7678683140277862,0.760536540299654
