,drift1_len,quad1_len,quad1_gra,drift2_len,quad2_len,quad2_gra,x_sig4,y_sig4
0,0.4023102534756583,0.4508406785875577,-16.33272343534032,0.17012469497811172,0.21384444276997527,7.026670666875454,0.01161135974725994,0.012997183454589634
1,0.2374628901088114,0.45407516355740407,14.93741190320683,0.2738253190404377,0.33455318079355756,5.61794486897503,0.0049424491985456806,0.0073025859989337685
2,0.41434464477794664,0.1779817848906797,19.552066956861715,0.38837569398761096,0.44258006906721403,2.0040693065280095,0.004739069370919825,0.004654871265650673
3,0.24628318734173837,0.12438014883857412,0.3201494141160026,0.13018967816362492,0.21007313701307823,13.76169052097061,0.0036919585615808764,0.013368469751695432
4,0.2560672496750033,0.1944619219428836,6.097415059938168,0.4736689862381297,0.43279529861091715,7.627330609446034,0.0014052320519770034,0.0069462627036807854
5,0.4778080858786343,0.14861124849852883,12.38356889916141,0.47953075423989755,0.38107897617311026,-1.4516731658669642,0.009565688215243631,0.009404004350192018
6,0.46323160036725597,0.476826989855054,2.735332737157435,0.29361558404146215,0.14515467251951378,-17.610522202308566,0.0006303059237469167,0.007778624688811931
7,0.12286332663225724,0.4849399371563986,3.9725250723331484,0.4506692391043573,0.1878728039133918,-13.209508057162772,0.002103952682975571,0.008770396054297918
8,0.3149195883017879,0.22105805505944986,6.91692163705892,0.14166291752544527,0.31680072197348386,13.9399621015814,0.0021515377820318367,0.008760026917283802
9,0.3252632619891832,0.3360439380547373,-4.117597013908689,0.35000194734816803,0.10081393673720931,-4.5648830072004465,0.014714829646981906,0.0007151917558475527
10,0.2910786332896359,0.24598074581524365,3.280101836188244,0.35615316138362874,0.11209185783798402,19.482093831563063,0.0039327709594680505,0.013740707995110242
11,0.38055077167360774,0.23043312056198545,-3.2050872618204664,0.3729177904551898,0.401177826875426,-5.765765222888511,0.00974636163333351,0.0005939553350317935
12,0.34568041083547296,0.4101239535169159,7.759819700982824,0.4886830906243459,0.47851517678803746,11.51306754946097,0.0033557914550495665,0.0030280357972733885
13,0.39542739358220624,0.478313551871431,7.910178184614715,0.20616505541983546,0.46676202116517396,-18.08638161895255,0.0029410195979387203,0.002948895206073872
14,0.33762389965131906,0.15752063646717296,-19.795557290638296,0.28611596471665424,0.3800248568841559,-15.582960566537132,0.0048322287422675365,0.0011157613022383063
15,0.20769635626351157,0.13197484145835678,-4.423858424510163,0.16300534001338507,0.4868087014784179,-16.10797256568383,0.004439473182962085,0.002530127226873236
16,0.11958973251004426,0.4412416699345689,-17.117980612160967,0.49086628066774596,0.2687539554013819,4.978776533265361,0.004603124669714099,0.005832576793442287
17,0.27270409944973617,0.3976090110177206,-17.099126341807658,0.47967896458029313,0.30986000648367173,-19.170321852279024,0.0037963904517951687,0.004022490792886832
18,0.4830930160808844,0.3610198043843287,6.419904078711916,0.13653189787419917,0.35151961496374917,-14.149113669594264,0.012019619045357194,0.003163705051515685
19,0.33946713289235464,0.40997168078414215,14.207633247060315,0.12442401635834287,0.2966779516402799,-8.488225607445363,0.00890392622245326,0.005519913159596144
20,0.3621934598304245,0.4466328407806983,4.494169811902275,0.14828685626191215,0.11498791349613527,-5.1423834891424605,0.002238836987653732,0.01184865400626619
21,0.2778640131862327,0.22557734139737864,19.48683045911305,0.4692130470581912,0.3933578474600027,2.614429029417753,0.0044222168357940395,0.004675446394895485
22,0.4453332824314855,0.19762568714733364,15.918423750629039,0.4229185338698763,0.47097062484863994,-14.345466607042297,0.002284147843646792,0.0024874964925994786
23,0.11777383393735588,0.13266956609212346,6.873690068653261,0.4468483589153328,0.49482352810106744,-17.044886047388104,0.0028433160984870074,0.002890966593732568
24,0.11645935855342082,0.2148496817083838,-13.514444191077338,0.19375859996962644,0.4820553629606469,-4.593782745363946,0.007511349857426412,0.002653981194426096
25,0.12763330584975613,0.2528087610350933,-19.469425668356976,0.366888137296807,0.2471952453134049,3.0143681499154518,0.00650968546497822,0.006613566244312013
26,0.4244660465108693,0.3020320036129829,12.83676290752907,0.12632587291226996,0.34359004068742216,2.9231356879162433,0.007718831765304461,0.007694715658559652
27,0.19068340672974068,0.2888142323269036,12.851822247480307,0.256167645603697,0.48490092130242135,10.665693923652316,0.0012943949501229978,0.004487743980929282
28,0.15569482855646452,0.17108205298141632,-1.5861223229453572,0.15718778170869246,0.27618398999598925,14.946175203737283,0.00012230363045657327,0.011224900142501947
29,0.4146039867677028,0.4555716401197294,-1.3874985535501203,0.44183596984963225,0.214208046082077,3.1674494614825086,0.01168688062553064,0.00663652951854324
30,0.40873998356039376,0.19890074377952618,-18.711662898645255,0.40563536163368186,0.22457227166901594,-8.305435870048585,0.006439964823956487,0.005229981590379228
31,0.36173498302299534,0.3959379169511018,-8.79854659240491,0.1259482159162469,0.49829921526528653,18.455932839272876,0.0027406248811829973,0.0037192930338712936
32,0.27076541951621136,0.2564309494740836,5.327707086837524,0.28440366364340597,0.1711436349537705,-7.2535789834579845,0.003702322412707142,0.012554581945722136
33,0.15882810310001802,0.19363444495513094,10.041563065316105,0.3575873276235172,0.23624362821038242,14.643074833937263,0.0007662462753227264,0.008839426652060169
34,0.16836660906613998,0.4135877824171128,-10.696519168152774,0.3656016960565326,0.43678320044276964,15.217367256152286,0.0029671768936713984,0.003013141881253974
35,0.1320317562134291,0.10073129841713722,5.228527081555704,0.3009335403904413,0.3238631861803757,16.64567370194853,0.00285040544560386,0.006491177589348049
36,0.3576849839931183,0.20695245932460604,-5.228078942083073,0.215430844888082,0.2369156286008324,-0.7427924736385485,0.01434714832702599,0.0032097183272965777
37,0.14969359124506793,0.3705173261688509,-1.286052353439267,0.3376002314862844,0.2831437136158558,-17.365918808201396,0.009038323129417977,0.0021242181812334937
38,0.42848150424878795,0.3532863514322421,-6.288281349763963,0.4584516721589442,0.1561021494337439,-3.005521151906329,0.01093582323618676,0.0089633543126633
39,0.3886331434649496,0.3139402912574719,0.05231911929387323,0.14712872054563475,0.2704196837937233,-18.955933797936545,0.011392220358676961,0.001997706745676495
40,0.41949216482569174,0.4307348423191546,13.106449403064467,0.4418013632273038,0.10709362815407122,-18.598629282536706,0.006956688194479527,0.006464400932345261
41,0.26860190095743497,0.25717271397504693,-3.542154523863662,0.440869788421271,0.347465825129915,11.851304087122134,0.004190985917888459,0.012686858069094331
42,0.3404033091981707,0.17697953995520144,4.573514903952741,0.3883508285938071,0.3480318554045275,4.458833747766285,0.001256382517353355,0.010949060042058355
43,0.16522887408163223,0.4404283069628393,17.65498957645451,0.4665970651166529,0.19257290854295506,11.626158396648535,0.004548104355626604,0.006561612054789999
44,0.4435231900250338,0.12390061439320631,7.617015031722808,0.11945076267050636,0.48211394559449383,7.567049423486175,0.002569495352765679,0.008081689650823664
45,0.25955000508290393,0.2939251818865181,-1.182557332391223,0.1899602737706958,0.2482903523361448,-18.22840677216618,0.01104561084359714,0.0009624426816578787
46,0.32332471592805034,0.3930532747149146,-14.051401095396203,0.12959293242264913,0.3783539479703312,0.9240860906805679,0.006557438733932923,0.0066698144336850155
47,0.17581383569926423,0.26790145362695694,12.56941360432348,0.12989181298587615,0.344913800574131,2.4810634763407613,0.006709816696764811,0.010170696702563785
48,0.1735405275947362,0.18142215643397921,-10.992406883859482,0.22061625769787763,0.23042545682084256,-19.927120451123717,0.008932735983910338,0.0013376880485708688
49,0.24339265378585512,0.1873279365978897,9.898898724747234,0.4012908066910531,0.2744668512349573,-7.932911780886949,0.003933602028897035,0.007862355827681137
50,0.14827210695050597,0.37547004587027444,6.768300615463026,0.13327172003895693,0.14083156865698088,15.177790020601819,0.001133524593532429,0.014458956148702892
51,0.44534781888356145,0.22015583570537847,-16.016200607359732,0.30153089639002295,0.3807833538883517,-18.38779358376677,0.0038845669888424076,0.0026610040790053433
52,0.29228981330975556,0.47384220533499877,12.917155276354315,0.3805415531976948,0.19797599682414846,7.552787252843753,0.006757830255379353,0.007609067366057244
53,0.4436706841436354,0.47255193691061337,-19.452076424046993,0.3069843106659443,0.22083539503565308,3.7466970036853198,0.012166176585054363,0.00043178772562911153
54,0.33187314454959227,0.33919969703881825,-10.472900987652132,0.3708270579365066,0.26443924298517985,14.205824039074152,0.0007585149166595025,0.00757562189090239
55,0.45094864097637355,0.4488823340369915,-10.519944792867562,0.30167052360595653,0.49461531260726266,6.832549867598896,0.001970727407825293,0.00527176658416296
56,0.48197796626134093,0.17833162460833363,15.042027864934852,0.2893378577566053,0.328185908071821,6.123734106594494,0.004902192540991421,0.007774239294812554
57,0.1482482112218523,0.30430010317394884,9.352735113961455,0.3919997780321026,0.24910887886092548,10.319073558835441,0.002783187764672305,0.008553839250836444
58,0.4414838994457192,0.46693776839657297,-10.571005777062403,0.11052420025183776,0.20401052982455595,16.766315681950992,0.004455025846587349,0.010670833193104697
59,0.23078249129553932,0.20912263709780712,-16.436220032937626,0.20316841661881085,0.11964496136593446,-10.829010437585293,0.012119646238241836,0.005850475971911779
60,0.12256300426813321,0.23083015208848817,-17.555543430433666,0.32427787350748183,0.46914446149830347,-10.376760642634334,0.004451018257646491,0.0010749831491812792
61,0.2816459353284477,0.21071532856573205,-6.175074431326056,0.14813842867534494,0.17052527251323638,-14.698360818675337,0.013441950020462723,0.0011264174917635513
62,0.439303715844251,0.31617421443869087,-12.329049480018991,0.34692468911878477,0.1759529845787498,-14.278988776816167,0.0074385071724843155,0.005738373134726234
63,0.47540153285015896,0.46715650630245054,6.6610796576304345,0.10462057250794361,0.42612184944362275,1.1395508147891142,0.008945204607844032,0.008787889617613941
64,0.1146926222188593,0.38979661421664125,-15.323541533995098,0.11393772429886102,0.23812814285828804,-17.015648624654215,0.008829603472200138,0.003114990773138864
65,0.29715260030695256,0.3842051505883195,-12.337804854624515,0.29679560874384503,0.18205665643960245,2.9664123223106067,0.007518666802037242,0.0075806950528260345
66,0.18331609276075667,0.1730952590410495,19.231956661419076,0.3289996258319413,0.179084603439643,18.031070915395446,0.0032044883937445133,0.008487567412024999
67,0.106602283974869,0.25635694902992257,7.922555370578785,0.16425734845778994,0.41411750009964965,-13.084112147265667,0.011556467358039365,0.0060592574769983585
68,0.18392057281984273,0.11089402284773056,13.974621407116672,0.15515857430836144,0.33793849549216787,-12.240714186331036,0.013550751948338652,0.0003757942899742424
69,0.1619109026348062,0.36934356702243987,16.0690657407988,0.10420671106848696,0.12262723510905271,-10.373245871319101,0.012634613790606364,0.012024065500169495
70,0.37724586217165645,0.10599584133656688,2.11650994147071,0.4640203738575793,0.4007864931865003,5.716030233354768,0.0006887134252823138,0.009917990817740054
